WKT	type	lat	lon	osm_id	osm_way_id	amenity	name	name:fr	name:en	health_facility:type	healthcare	id:uuid	is_in:health_area	 is_in:health_zone	building:levels	building:material	building:condition	addr:housenumber	 addr:street	 addr:city	source	source:data	source:date	source:name	source_ref	survey:date	 note	 attribution	other_tags
"MULTIPOLYGON (((30.1550363 1.2184873,30.1550645 1.2184291,30.1556568 1.2181859,30.1563144 1.2175778,30.1566688 1.218519,30.1569445 1.2185139,30.1570088 1.2185058,30.1570688 1.2185122,30.1570953 1.2185393,30.1570893 1.21859,30.1570751 1.2186312,30.1570161 1.2186442,30.1566406 1.2186794,30.1564608 1.2187076,30.1561611 1.2187358,30.1560394 1.2187482,30.1560427 1.2188338,30.1559699 1.2188428,30.1559354 1.218846,30.1559054 1.2188465,30.1558725 1.2188372,30.1558086 1.2188119,30.1550363 1.2184873)))"	multipolygons	1.2183075	30.155974905833		"363733041"	hospital																							
"MULTIPOLYGON (((15.3392617 -4.3853195,15.3392434 -4.3856975,15.3393511 -4.3857026,15.3393694 -4.3853247,15.3392617 -4.3853195)))"	multipolygons	-4.3855111	15.339306398806		"364054503"	hospital	Centre Hospitalier Camp Kabila								"1"	brick	good												"""addr:city""=>""Kinshasa"",""addr:street""=>""Camp Kabila"",""building""=>""hospital"""
"MULTIPOLYGON (((27.4177399 -11.6616138,27.4182087 -11.6617756,27.4180319 -11.6622668,27.4175631 -11.662105,27.4177399 -11.6616138)))"	multipolygons	-11.6619403	27.4178859		"364572616"	hospital	Hôpital Général du Cinquantenaire																						"""building""=>""yes"""
"MULTIPOLYGON (((27.4184539 -11.661695,27.4182097 -11.662342,27.4190284 -11.6626215,27.4190804 -11.6623385,27.4190732 -11.6621908,27.4190355 -11.6621134,27.4189332 -11.6620203,27.4184539 -11.661695)))"	multipolygons	-11.6621521	27.4186678623879		"364572617"	hospital	Maternité Karavia																						
"MULTIPOLYGON (((27.5374542 -11.6487396,27.5375214 -11.6487992,27.5374644 -11.6488441,27.5374001 -11.6487973,27.5374542 -11.6487396)))"	multipolygons	-11.64876845	27.5374569394295		"375364590"	hospital																							
"MULTIPOLYGON (((13.4655941 -5.8250122,13.4658154 -5.824836,13.4657792 -5.8247813,13.4659468 -5.8246879,13.4661131 -5.8248627,13.4660045 -5.8249361,13.4660246 -5.8249841,13.4659495 -5.8250522,13.4658798 -5.8250962,13.4657336 -5.8251869,13.4655941 -5.8250122)))"	multipolygons	-5.8249601	13.4658370427355		"378457414"	hospital	Hopital de référence de kiamvu																						
"MULTIPOLYGON (((13.4605602 -5.8295953,13.4601599 -5.8298161,13.4603218 -5.8300388,13.4606948 -5.8297854,13.4605602 -5.8295953)))"	multipolygons	-5.82992745	13.4603632775454		"378457428"	hospital	Centre Medical MIDEMA																						"""addr:city""=>""MATADI"",""addr:street""=>""Avenue Bukavu"",""emergency""=>""yes"""
"MULTIPOLYGON (((13.4630901 -5.8272616,13.4630887 -5.8274017,13.4632886 -5.8274057,13.4632926 -5.8272656,13.4630901 -5.8272616)))"	multipolygons	-5.82733365	13.4631900185582		"378875061"	hospital	Centre hospitalier Memorial																						
"MULTIPOLYGON (((29.0950352 -4.1085937,29.0964018 -4.1088954,29.0964392 -4.108661,29.0957109 -4.1085234,29.0957672 -4.108206,29.0954728 -4.1081863,29.0954818 -4.1080918,29.0951314 -4.1080455,29.0950352 -4.1085937)))"	multipolygons	-4.1083647	29.0954072178493		"380729597"	hospital	Hôpital de Baraka			hospital											MSFsurvey		2017-07						"""is_in:health_level6""=>""Fizi"",""is_in:health_level8""=>""Baraka"",""is_in:village""=>""Matata"",""operator:type""=>""public"""
"MULTIPOLYGON (((15.3269214 -4.4432187,15.3269642 -4.443184,15.3269903 -4.443216,15.3269475 -4.4432507,15.3269214 -4.4432187)))"	multipolygons	-4.44321735	15.32695585		"387638660"	hospital										brick	average												"""addr:city""=>""Sacramento"",""building""=>""hospital"",""is_in:admin_level7""=>""mont_ngafula"",""is_in:admin_level8""=>""plateau_1"""
"MULTIPOLYGON (((22.3907818 -5.8973479,22.3916026 -5.8973425,22.3915034 -5.89889,22.3908086 -5.8984097,22.3908355 -5.8980042,22.3908194 -5.8977587,22.3907818 -5.8973479)))"	multipolygons	-5.89820695	22.3911846179111		"395971446"	hospital	Polyclinique Saint Georges																						"""emergency""=>""no"",""operator""=>""Catholic church"""
"MULTIPOLYGON (((28.5749245 1.4026246,28.5748931 1.4024755,28.5749088 1.4024722,28.5749032 1.4024456,28.5750114 1.4024229,28.5750484 1.4025986,28.5749245 1.4026246)))"	multipolygons	1.40253705	28.5749707503289		"396457920"	clinic	Centre de Santé Okapi																						"""building""=>""yes"",""operator""=>""Okapi Conservation Project"""
"MULTIPOLYGON (((26.7305333 -10.9777612,26.730674 -10.9777636,26.7306719 -10.9778799,26.7305313 -10.9778775,26.7305333 -10.9777612)))"	multipolygons	-10.97782055	26.7306026255159		"396967267"	hospital																							
"MULTIPOLYGON (((26.7305896 -10.9776446,26.7306919 -10.9776463,26.7306936 -10.9777121,26.7305913 -10.9777088,26.7305896 -10.9776446)))"	multipolygons	-10.97767755	26.7306415899393		"396976770"	hospital																							
"MULTIPOLYGON (((29.0974774 -4.1005474,29.0974768 -4.1005815,29.0974936 -4.1005889,29.0974917 -4.1006785,29.097461 -4.1007085,29.0974721 -4.1007938,29.09769 -4.1007657,29.0976873 -4.100745,29.0977511 -4.1007419,29.0977512 -4.1007212,29.0979756 -4.1007336,29.098007 -4.1005128,29.0977762 -4.1005292,29.0974774 -4.1005474)))"	multipolygons	-4.1006337	29.0977412283967		"398005883"	hospital	Centre de traitement de choléra Baraka																						
"MULTIPOLYGON (((29.0863453 -4.1280446,29.0867176 -4.1281235,29.0867577 -4.1280559,29.086959 -4.1281944,29.0865769 -4.1287817,29.0861255 -4.1285658,29.0863453 -4.1280446)))"	multipolygons	-4.1283801	29.0865209979951		"398005885"	clinic	Centre de santé de référence de Mshimbakye			health_centre											MSFsurvey		2017-07						"""is_in:health_level6""=>""Fizi"",""is_in:health_level8""=>""Mshimbakye"",""is_in:village""=>""Mshimbakye 2"",""operator:type""=>""public"""
"MULTIPOLYGON (((28.9457342 -4.3053487,28.9456306 -4.3058181,28.9455927 -4.3059895,28.9455884 -4.3065373,28.9450988 -4.3066757,28.9450345 -4.3068067,28.9446589 -4.306796,28.9448252 -4.3061621,28.9448708 -4.3060043,28.9446589 -4.3060284,28.9444497 -4.3059776,28.9443478 -4.3058171,28.9440769 -4.3053892,28.9446402 -4.3049505,28.9450693 -4.3051056,28.9457342 -4.3053487)))"	multipolygons	-4.30589785	28.9450060165553		"398008004"	hospital	Hôpital général de Fizi			hospital											MSFsurvey		2017-07						"""is_in:health_level6""=>""Fizi"",""is_in:health_level8""=>""Fizi"",""is_in:village""=>""Sous hôpital 2"",""operator:type""=>""public"""
"MULTIPOLYGON (((28.8790852 -4.0089309,28.8789221 -4.0090827,28.8788692 -4.00927,28.8787726 -4.0093363,28.8788711 -4.0094492,28.8790962 -4.0095861,28.8791927 -4.0094848,28.879262 -4.0093365,28.8792452 -4.0091053,28.8790852 -4.0089309)))"	multipolygons	-4.00918765	28.8790718211995		"398008007"	clinic	Centre de santé de Lumanya			health_centre											MSFsurvey		2017-07						"""operator:type""=>""public"""
"MULTIPOLYGON (((15.2721155 -4.3361833,15.2719626 -4.3350787,15.2717104 -4.3349396,15.2716514 -4.3348701,15.2714798 -4.3343325,15.2716166 -4.3338323,15.2714664 -4.3334071,15.2700367 -4.3333055,15.2699777 -4.3333991,15.270305 -4.3343218,15.2707449 -4.3355333,15.2708039 -4.335627,15.2721155 -4.3361833)))"	multipolygons	-4.3346013	15.2709860437268		"404843994"	hospital																							
"MULTIPOLYGON (((26.3069248 -10.6173836,26.3072049 -10.6172784,26.307257 -10.6174132,26.3069768 -10.6175174,26.3069248 -10.6173836)))"	multipolygons	-10.6173984	26.3070909158452		"406052857"	hospital	Centre de Santé de Référence Dipeta																						"""building""=>""yes"""
"MULTIPOLYGON (((28.574767 1.4026528,28.574904 1.4026272,28.574892 1.4025631,28.574755 1.4025887,28.574767 1.4026528)))"	multipolygons	1.40260795	28.5748295		"417438148"	clinic																							"""building""=>""yes"""
"MULTIPOLYGON (((28.571934 1.4035533,28.5719718 1.4036527,28.5718722 1.4036906,28.5718344 1.4035912,28.571934 1.4035533)))"	multipolygons	1.40362195	28.5719031		"417438171"	clinic	Centre de Santé Epulu																						"""building""=>""yes"""
"MULTIPOLYGON (((28.5718646 1.403714,28.5719005 1.4038087,28.5720554 1.4037502,28.5720195 1.4036554,28.5718646 1.403714)))"	multipolygons	1.4037321	28.571960003619		"417438173"	"clinic;hospital"	Centre de Santé de Epulu			health_center											MSF								"""building""=>""yes"""
"MULTIPOLYGON (((15.3814139 -4.4186966,15.3816117 -4.41873,15.3817623 -4.4178419,15.3815645 -4.4178085,15.3814139 -4.4186966)))"	multipolygons	-4.41826925	15.3815881		"418273727"	hospital	Centre Médical Tradi Moderne Rapha								"1"	brick	average	"99"											"""addr:city""=>""Kinshasa"",""addr:street""=>""Nsanga"",""building""=>""yes"""
"MULTIPOLYGON (((27.702955 2.5273543,27.7030623 2.5266546,27.7030569 2.5263223,27.7030596 2.5260571,27.7030488 2.5259995,27.7029522 2.5258119,27.70281 2.5255774,27.702641 2.5254568,27.7024371 2.5253148,27.702601 2.5251728,27.7027941 2.5249665,27.7029348 2.524819,27.703234 2.5251674,27.7033386 2.5253255,27.7035371 2.5256176,27.7036524 2.5259633,27.7036309 2.5260758,27.7038536 2.5261374,27.7040789 2.5261723,27.7045379 2.526243,27.7044147 2.5266381,27.7043056 2.5271544,27.7042749 2.5273312,27.7036564 2.5272074,27.7034954 2.5271825,27.703447 2.5274687,27.702955 2.5273543)))"	multipolygons	2.52615485	27.7035124274038		"419933761"	hospital																							
"MULTIPOLYGON (((17.0899989 -6.4275961,17.0899559 -6.427701,17.0900606 -6.4277434,17.0901036 -6.4276385,17.0899989 -6.4275961)))"	multipolygons	-6.42766975	17.09002975		"425388930"	hospital	Spital Matamba-Solo																						"""building""=>""hospital"""
"MULTIPOLYGON (((17.0904089 -6.427519,17.0903683 -6.4276294,17.0904364 -6.4276541,17.0904769 -6.4275438,17.0904089 -6.427519)))"	multipolygons	-6.4275866	17.0904226122666		"425388981"	hospital	Spital Matamba-Solo																						"""building""=>""hospital"""
"MULTIPOLYGON (((17.0897148 -6.427368,17.08986 -6.427407,17.0898276 -6.4275258,17.0896825 -6.4274868,17.0897148 -6.427368)))"	multipolygons	-6.4274469	17.0897712332071		"425389045"	hospital	Spital Matamba-Solo																						"""building""=>""hospital"""
"MULTIPOLYGON (((17.0903285 -6.4276818,17.0904075 -6.4277177,17.0903493 -6.4278443,17.0902703 -6.4278084,17.0903285 -6.4276818)))"	multipolygons	-6.42776305	17.0903389		"425389065"	hospital	Spital Matamba-Solo																						"""building""=>""hospital"""
"MULTIPOLYGON (((17.0901991 -6.427379,17.0901691 -6.4274602,17.0900841 -6.4274291,17.0901141 -6.4273479,17.0901991 -6.427379)))"	multipolygons	-6.42740405	17.0901416		"425389094"	hospital	Spital Matamba-Solo																						"""building""=>""hospital"""
"MULTIPOLYGON (((27.3985996 -7.302413,27.3982537 -7.3021721,27.3975767 -7.3020663,27.3973928 -7.3023583,27.3975583 -7.3028838,27.3980698 -7.3031757,27.3984009 -7.3030298,27.3988111 -7.3028024,27.3986842 -7.3025188,27.3985996 -7.302413)))"	multipolygons	-7.3026606	27.398117827902		"427221261"	hospital	Hôpital Général de Référence																						
"MULTIPOLYGON (((28.9441332 -4.3010861,28.9442597 -4.3011025,28.9442507 -4.3011719,28.9441241 -4.3011554,28.9441332 -4.3010861)))"	multipolygons	-4.30112895	28.9441919215585		"427616726"	pharmacy	Pharmacie Umoja														MSFsurvey		2017-07						"""building""=>""yes"",""is_in:village""=>""Centre commercial"""
"MULTIPOLYGON (((15.3490328 -4.392342,15.3491773 -4.3923304,15.3491831 -4.3924013,15.3490385 -4.392413,15.3490328 -4.392342)))"	multipolygons	-4.39237165	15.3491079274116		"428641772"	clinic	Clinique Albert Kipata								"2"	concrete	good	"25"											"""addr:city""=>""Kinshasa"",""addr:street""=>""Mutoto"",""building""=>""yes"",""is_in:admin_level7""=>""Matete"",""is_in:admin_level8""=>""Mbombipoko"""
"MULTIPOLYGON (((15.3445266 -4.3856777,15.344587 -4.3856549,15.3446299 -4.3857682,15.3445696 -4.385791,15.3445266 -4.3856777)))"	multipolygons	-4.38572295	15.3445782699691		"428744196"	hospital	Centre Médical Loba Na Nzambe								"1"	brick	average	"26"											"""addr:city""=>""Kinshasa"",""addr:street""=>""Localité Mandina"",""building""=>""yes"",""is_in:admin_level7""=>""Matete"",""is_in:admin_level8""=>""Lukunga"""
"MULTIPOLYGON (((17.3298872 -6.4730214,17.3300579 -6.4729818,17.3300359 -6.4728884,17.3298652 -6.472928,17.3298872 -6.4730214)))"	multipolygons	-6.4729549	17.32996155		"429171107"	hospital	Spital Wamba-Luadi																						"""building""=>""hospital"""
"MULTIPOLYGON (((17.3296043 -6.4729547,17.3296312 -6.4730836,17.3298125 -6.4730463,17.3297857 -6.4729174,17.3296043 -6.4729547)))"	multipolygons	-6.4730005	17.3297084177657		"429171108"	hospital	Spital Wamba-Luadi																						"""building""=>""hospital"""
"MULTIPOLYGON (((17.3294267 -6.4731111,17.3295748 -6.4730928,17.3295616 -6.4729869,17.3294135 -6.4730052,17.3294267 -6.4731111)))"	multipolygons	-6.473049	17.32949415		"429171109"	hospital	Spital Wamba-Luadi																						"""building""=>""hospital"""
"MULTIPOLYGON (((17.3290425 -6.4732305,17.3290215 -6.473131,17.3289374 -6.4731485,17.3289584 -6.4732481,17.3290425 -6.4732305)))"	multipolygons	-6.4731895	17.328989945656		"429171112"	hospital	Spital Wamba-Luadi																						"""building""=>""hospital"""
"MULTIPOLYGON (((17.3299281 -6.4732684,17.3297649 -6.4732972,17.3297492 -6.4732098,17.3299125 -6.473181,17.3299281 -6.4732684)))"	multipolygons	-6.4732391	17.329838666762		"429171114"	hospital	Spital Wamba-Luadi																						"""building""=>""hospital"""
"MULTIPOLYGON (((17.3302586 -6.4731929,17.3300851 -6.4732295,17.3300644 -6.4731325,17.3302379 -6.4730959,17.3302586 -6.4731929)))"	multipolygons	-6.4731627	17.3301615		"429171115"	hospital	Spital Wamba-Luadi																						"""building""=>""hospital"""
"MULTIPOLYGON (((17.3302881 -6.4730782,17.3302515 -6.4729284,17.3303496 -6.4729048,17.3303861 -6.4730546,17.3302881 -6.4730782)))"	multipolygons	-6.4729915	17.3303188210614		"429171116"	hospital	Spital Wamba-Luadi																						"""building""=>""hospital"""
"MULTIPOLYGON (((17.3301036 -6.4728201,17.3302469 -6.4728007,17.3302323 -6.4726947,17.330089 -6.472714,17.3301036 -6.4728201)))"	multipolygons	-6.47275735	17.3301679471862		"429171117"	hospital	Spital Wamba-Luadi																						"""building""=>""hospital"""
"MULTIPOLYGON (((17.3293026 -6.4733528,17.3292574 -6.4730814,17.3291433 -6.4731002,17.3291667 -6.4732407,17.3291185 -6.4732486,17.3291403 -6.4733794,17.3293026 -6.4733528)))"	multipolygons	-6.47317045	17.3292136153648		"429171124"	hospital	Spital Wamba-Luadi																						"""building""=>""hospital"""
"MULTIPOLYGON (((26.5829891 -0.7406126,26.5828603 -0.7403927,26.5827852 -0.740264,26.5825492 -0.7394701,26.5818572 -0.739159,26.582517 -0.738923,26.5830749 -0.7387782,26.5833485 -0.7388908,26.583488 -0.7394969,26.5835738 -0.73969,26.5838903 -0.7398188,26.5838581 -0.7400709,26.583783 -0.7401835,26.5835148 -0.7403552,26.5833324 -0.7405268,26.5831822 -0.7405966,26.5829891 -0.7406126)))"	multipolygons	-0.7397544	26.5831828814555		"429679209"	hospital	Hôpital General de Reference de Lubutu																						"""operator""=>""Ministry of Public Health"""
"MULTIPOLYGON (((25.4318946 -0.3595237,25.4320017 -0.359952,25.4320281 -0.3602282,25.4320886 -0.3604408,25.4321196 -0.3605526,25.4322112 -0.3609281,25.4321941 -0.3609576,25.4316696 -0.3609747,25.4311186 -0.361074,25.4308191 -0.3611376,25.4307183 -0.3610957,25.4305724 -0.3611221,25.4303799 -0.361105,25.4302884 -0.3610523,25.4304017 -0.3602686,25.4302046 -0.3602406,25.4302698 -0.3598247,25.4305506 -0.3596044,25.4308595 -0.359654,25.4309247 -0.3594538,25.4309852 -0.359415,25.4313732 -0.3594833,25.4318946 -0.3595237)))"	multipolygons	-0.3603547	25.4312266754114		"430906776"	hospital	Hôpital général de référence																						
"MULTIPOLYGON (((15.3892678 -4.4148701,15.3893934 -4.4148719,15.3893917 -4.4149943,15.3892528 -4.4149923,15.3892533 -4.4149547,15.3892665 -4.4149549,15.3892678 -4.4148701)))"	multipolygons	-4.4149133	15.3893299813679		"434582516"	hospital	Centre Kimbanguiste Tosalisa								"1"	brick	average												"""addr:city""=>""Kinshasa"",""building""=>""yes"",""is_in:admin_level7""=>""Kimbanseke"""
"MULTIPOLYGON (((15.35393 -4.394979,15.3539375 -4.3951395,15.3538369 -4.3951441,15.3538295 -4.3949837,15.35393 -4.394979)))"	multipolygons	-4.3950616	15.3538834768517		"434886947"	hospital	Centre Médical Sion								"2"	brick	average	"542"											"""addr:city""=>""Kinshasa"",""addr:street""=>""16ème Rue Libération"",""building""=>""yes"",""is_in:admin_level7""=>""Matete"",""is_in:admin_level8""=>""Maziba"""
"MULTIPOLYGON (((15.3592624 -4.3882825,15.3593331 -4.3883079,15.359297 -4.3884077,15.3592263 -4.3883823,15.3592624 -4.3882825)))"	multipolygons	-4.3883451	15.3592797		"434887027"	hospital	Polyclinique Kitoko								"1"	brick	average	"21"											"""addr:city""=>""Kinshasa"",""addr:street""=>""Avenue 2 ème Rue Lumière"",""building""=>""yes"""
"MULTIPOLYGON (((15.3881991 -4.4053979,15.3881633 -4.4055176,15.3880926 -4.4054966,15.3881285 -4.4053769,15.3881991 -4.4053979)))"	multipolygons	-4.40544725	15.388145870614		"434888899"	doctors	Centre Médical la Promesse								"1"	cement_block		"4"											"""addr:city""=>""Kinshasa"",""addr:street""=>""Mbungu"",""building""=>""yes"",""is_in:admin_level7""=>""N'djili"",""is_in:admin_level8""=>""Quartier 11; Goma"""
"MULTIPOLYGON (((25.3248765 1.5560499,25.3248848 1.5564964,25.3245715 1.5564995,25.3245196 1.5569041,25.3242965 1.557013,25.3235701 1.5570182,25.3232951 1.5568937,25.3233054 1.556484,25.3228592 1.5562246,25.322787 1.5557179,25.3232865 1.555752,25.323592 1.5558044,25.3238086 1.5558416,25.3238513 1.5558489,25.3241571 1.5560902,25.3248765 1.5560499)))"	multipolygons	1.5563543	25.3239822292497		"435067157"	hospital	Hôpital General de Reference de Banalia																						
"MULTIPOLYGON (((20.8807726 3.3364694,20.8793755 3.3363882,20.8793234 3.3369701,20.879283 3.3379306,20.8797691 3.3380431,20.8802867 3.338068,20.8803439 3.3371837,20.8803602 3.3370796,20.8805851 3.3367817,20.8807179 3.3365756,20.8807726 3.3364694)))"	multipolygons	3.33755715	20.8798092258129		"435067158"	hospital	Hôpital General de Reference de Businga																						
"MULTIPOLYGON (((15.3576012 -4.394151,15.3575408 -4.394131,15.3575882 -4.3939894,15.3576485 -4.3940094,15.3576012 -4.394151)))"	multipolygons	-4.3940702	15.3575946714689		"435321557"	hospital	Centre Hospitalier Divic																						"""building""=>""yes"""
"MULTIPOLYGON (((15.355217 -4.3962177,15.3551305 -4.3961864,15.3551487 -4.3961365,15.3552352 -4.3961679,15.355217 -4.3962177)))"	multipolygons	-4.39617715	15.3551828466127		"435486342"	hospital	Assurance Médical Center								"1"	brick	average	"346"											"""addr:city""=>""Kinshasa"",""addr:street""=>""16ème Rue Mangoyo"",""building""=>""yes"",""is_in:admin_level7""=>""Matete"",""is_in:admin_level8""=>""Maziba"""
"MULTIPOLYGON (((14.8576638 -5.2642092,14.8577781 -5.2641539,14.8576932 -5.2639802,14.857579 -5.2640356,14.8576638 -5.2642092)))"	multipolygons	-5.26409475	14.8576785412906		"436845989"	clinic	CS Audio Medical																						"""building""=>""house"""
"MULTIPOLYGON (((15.3571366 -4.3933005,15.3570293 -4.3932737,15.3570492 -4.3931945,15.3571565 -4.3932212,15.3571366 -4.3933005)))"	multipolygons	-4.39324745	15.3570929041587		"439296647"	doctors	Centre Médical Muamba								"1"	brick	poor	"23"											"""addr:city""=>""Kinshasa"",""addr:street""=>""10ème Rue"",""building""=>""yes"""
